epoch,run_id,model,seed,layer_index,layer_name,grad_norm_l2,grad_norm_l1,grad_abs_mean,grad_abs_max,log10_grad_norm
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,16,stage2.7.conv2.weight,1.4209434986114502,108.40579986572266,0.011762782000005245,0.057126209139823914,0.1525768092936296
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,17,stage2.8.conv2.weight,1.231394648551941,93.71141815185547,0.010168340057134628,0.05277717858552933,0.09039726188419607
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,18,stage3.0.conv2.weight,1.8442838191986084,279.8309326171875,0.007590899709612131,0.04573841392993927,0.26582775599491876
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,19,stage3.1.conv2.weight,1.4462488889694214,220.24159240722656,0.005974435713142157,0.032002098858356476,0.16024303832855236
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,20,stage3.2.conv2.weight,1.122299075126648,170.90956115722656,0.004636218771338463,0.026201795786619186,0.050108605021472206
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,21,stage3.3.conv2.weight,0.9124303460121155,138.39529418945312,0.0037542125210165977,0.02377903275191784,-0.03980027919670086
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,22,stage3.4.conv2.weight,0.7724831700325012,116.68888854980469,0.003165388712659478,0.019013583660125732,-0.11211097370403679
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,23,stage3.5.conv2.weight,0.6613815426826477,99.9653549194336,0.002711733803153038,0.016321944072842598,-0.17954792920231652
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,24,stage3.6.conv2.weight,0.5708236694335938,86.36439514160156,0.0023427840787917376,0.014164653606712818,-0.24349802698747305
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,25,stage3.7.conv2.weight,0.49715113639831543,74.38216400146484,0.0020177452825009823,0.013293360359966755,-0.3035115635279693
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,26,stage3.8.conv2.weight,0.44947347044944763,66.77433776855469,0.00181136978790164,0.01280884724110365,-0.3472959368050475
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,0,stage1.0.conv2.weight,8.69176959991455,334.2003479003906,0.1450522392988205,0.6425915956497192,0.9391082055900997
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,1,stage1.1.conv2.weight,5.885671615600586,223.8867645263672,0.09717307239770889,0.42701002955436707,0.7697960274695662
