run,model,model_name,depth,shortcut_lambda,epoch,train_loss,train_accuracy,val_loss,val_accuracy,shallow_to_deep_ratio,log_grad_norm_variance,dataset,device
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,29,0.204486087436676,0.92968,0.6291803045749664,0.8122,0.6040421637704924,0.040414652849667894,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,30,0.19795264444828034,0.9317,0.708533166718483,0.7988,0.5163131221711907,0.0517277351459316,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,1,1.9559863372802735,0.24308,1.894056639289856,0.2628,0.6667987340839439,0.0261888258153854,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,2,1.7771234267425537,0.32206,1.7993471113204955,0.3226,0.5689127650455549,0.015014329531968951,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,3,1.6395968511199952,0.38892,1.6291197999954223,0.399,0.8629423823253937,0.00980265255941661,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,4,1.54641452709198,0.42694,1.6424198976516724,0.3969,0.6070243557363356,0.015456161511730758,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,5,1.4441923448944092,0.46716,1.7301343421936035,0.4013,0.714117830720437,0.011851315311810658,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,6,1.3286466375732422,0.51378,1.455641548538208,0.4773,0.6135987833263274,0.012821249938076328,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,7,1.19684290681839,0.56966,1.272971187210083,0.536,0.7288802584707463,0.013064355321576217,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,8,1.0789303986358643,0.61492,1.1741914743423463,0.5914,0.5751545372847477,0.021370662474276186,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,9,0.978472433128357,0.65102,1.0622415605545044,0.6226,0.46534052164340656,0.021928462795524607,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,10,0.9055114950180053,0.68054,1.0537541841506959,0.6363,0.7621013246628955,0.014593411982158013,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,11,0.8501655933380127,0.70226,0.8949048888206482,0.6864,0.5758973033300635,0.01980790047807552,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,12,0.8004471303558349,0.72154,0.9581039918899537,0.6773,0.7237992659936755,0.01652523192556337,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,13,0.7639117753219604,0.73416,1.0166858758926391,0.6589,0.6092097165995457,0.018616633988690238,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,14,0.7271595273590088,0.74768,0.9520718338012696,0.6758,0.6149932868119313,0.02100308773595091,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,15,0.7062954699325561,0.75638,0.8374982502698898,0.7117,0.5053913248405216,0.02935667461096685,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,16,0.6793393069648742,0.7657,0.8712103459835052,0.7056,0.612123687509307,0.023804905674796102,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,17,0.6567488572502136,0.77472,0.9011332004070282,0.6921,0.7589080092484606,0.020726221115597854,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,18,0.6343460720634461,0.78098,0.7072248112916947,0.7536,0.6340213264107657,0.023223303520165314,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,19,0.6236233881759644,0.78512,0.7907791699409484,0.7367,0.44190207842746254,0.03367933705289871,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,20,0.6079727696228028,0.78926,1.073343087387085,0.6547,0.4853001518433739,0.03457295718518319,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,21,0.5885293781471252,0.79782,0.8599235224485398,0.7197,0.5579126321294979,0.03249948004907441,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,22,0.5747593481254578,0.8034,0.8497447021484374,0.7117,0.6361052611984346,0.02728125773322078,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,23,0.560979993057251,0.80892,0.7300762796282768,0.7557,0.5839112080131716,0.02933799426901901,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,24,0.5506070889282226,0.81092,0.9547987597465515,0.6878,0.6020837069383509,0.03266501118071809,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,25,0.541397062625885,0.81448,0.918748078918457,0.7077,0.7254931792369311,0.025465739730829995,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,26,0.5319710088920593,0.81754,1.0224729393959044,0.693,0.6211561858491713,0.031978421530091894,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,27,0.5168719418525696,0.8247,0.7319279226779938,0.7621,0.5465404277084016,0.0344879569972129,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,28,0.5077317237091065,0.8258,1.0493594249725342,0.6584,1.0932514336110044,0.026823526146893064,CIFAR10,cuda
