epoch,run_id,model,seed,layer_index,layer_name,grad_norm_l2,grad_norm_l1,grad_abs_mean,grad_abs_max,log10_grad_norm
1,identity_mapping_cifar10,ResNet-56,0,17,stage2.8.conv2.weight,0.1849689781665802,11.710622787475586,0.0012706839479506016,0.014853639528155327,-0.7329011026258835
1,identity_mapping_cifar10,ResNet-56,0,18,stage3.0.conv2.weight,0.3407750725746155,40.3886604309082,0.001095612533390522,0.016882754862308502,-0.4675321810379651
1,identity_mapping_cifar10,ResNet-56,0,19,stage3.1.conv2.weight,0.3468964397907257,43.39768600463867,0.0011772376019507647,0.015437065623700619,-0.4598001573119966
1,identity_mapping_cifar10,ResNet-56,0,20,stage3.2.conv2.weight,0.28213125467300415,35.112571716308594,0.0009524894994683564,0.015337241813540459,-0.5495487997695798
1,identity_mapping_cifar10,ResNet-56,0,21,stage3.3.conv2.weight,0.38069966435432434,44.93442153930664,0.0012189241824671626,0.020514631643891335,-0.4194175060821255
1,identity_mapping_cifar10,ResNet-56,0,22,stage3.4.conv2.weight,0.21175532042980194,26.1688175201416,0.0007098746136762202,0.010220516473054886,-0.6741656690505701
1,identity_mapping_cifar10,ResNet-56,0,23,stage3.5.conv2.weight,0.31951093673706055,37.531593322753906,0.0010181096149608493,0.013703330419957638,-0.49551427151591765
1,identity_mapping_cifar10,ResNet-56,0,24,stage3.6.conv2.weight,0.2954617738723755,37.914527893066406,0.0010284973541274667,0.011229235678911209,-0.5294986991134717
1,identity_mapping_cifar10,ResNet-56,0,25,stage3.7.conv2.weight,0.35165882110595703,44.671234130859375,0.0012117847800254822,0.018491428345441818,-0.4538784841512521
1,identity_mapping_cifar10,ResNet-56,0,26,stage3.8.conv2.weight,0.34683892130851746,46.27275466918945,0.0012552287662401795,0.01190174650400877,-0.45987217312923295
2,identity_mapping_cifar10,ResNet-56,0,0,stage1.0.conv2.weight,0.3996943235397339,11.198657989501953,0.0048605287447571754,0.04922608286142349,-0.39827201954685465
2,identity_mapping_cifar10,ResNet-56,0,1,stage1.1.conv2.weight,0.16744917631149292,4.90810489654541,0.002130253938958049,0.02498217113316059,-0.7761169844264073
2,identity_mapping_cifar10,ResNet-56,0,2,stage1.2.conv2.weight,0.13946598768234253,4.016851902008057,0.0017434252658858895,0.01882772147655487,-0.855531693196693
2,identity_mapping_cifar10,ResNet-56,0,3,stage1.3.conv2.weight,0.10104620456695557,3.028489828109741,0.001314448774792254,0.011144774965941906,-0.9954799945301694
2,identity_mapping_cifar10,ResNet-56,0,4,stage1.4.conv2.weight,0.07948951423168182,2.3203110694885254,0.0010070794960483909,0.0085284523665905,-1.0996901570194233
2,identity_mapping_cifar10,ResNet-56,0,5,stage1.5.conv2.weight,0.13244757056236267,3.4246888160705566,0.0014864100376144052,0.014215260744094849,-0.8779560033962122
2,identity_mapping_cifar10,ResNet-56,0,6,stage1.6.conv2.weight,0.08701802045106888,2.4467008113861084,0.00106193614192307,0.011335903778672218,-1.060390800571246
2,identity_mapping_cifar10,ResNet-56,0,7,stage1.7.conv2.weight,0.07907630503177643,2.267765998840332,0.0009842735016718507,0.011520806699991226,-1.10195363199072
2,identity_mapping_cifar10,ResNet-56,0,8,stage1.8.conv2.weight,0.06326565146446228,2.056192398071289,0.0008924446301534772,0.0050912778824567795,-1.198832015540167
2,identity_mapping_cifar10,ResNet-56,0,9,stage2.0.conv2.weight,0.1540355086326599,9.330581665039062,0.0010124329710379243,0.013484975323081017,-0.8123791530203196
2,identity_mapping_cifar10,ResNet-56,0,10,stage2.1.conv2.weight,0.14113163948059082,8.324996948242188,0.0009033199748955667,0.017055798321962357,-0.8503756133759911
2,identity_mapping_cifar10,ResNet-56,0,11,stage2.2.conv2.weight,0.13547514379024506,9.167257308959961,0.00099471106659621,0.007702514994889498,-0.8681403793618078
2,identity_mapping_cifar10,ResNet-56,0,12,stage2.3.conv2.weight,0.13818594813346863,9.350231170654297,0.0010145650012418628,0.012693454511463642,-0.8595361172941902
2,identity_mapping_cifar10,ResNet-56,0,13,stage2.4.conv2.weight,0.11803599447011948,7.691157341003418,0.0008345440146513283,0.007137845735996962,-0.9279855366221436
2,identity_mapping_cifar10,ResNet-56,0,14,stage2.5.conv2.weight,0.12274447828531265,7.88767147064209,0.000855867110658437,0.010836065746843815,-0.9109980356915349
2,identity_mapping_cifar10,ResNet-56,0,15,stage2.6.conv2.weight,0.1106773242354393,7.425134181976318,0.0008056786027736962,0.0055773607455194,-0.9559413490196691
2,identity_mapping_cifar10,ResNet-56,0,16,stage2.7.conv2.weight,0.10345187783241272,6.508295059204102,0.0007061951910145581,0.007290218956768513,-0.9852616217185235
2,identity_mapping_cifar10,ResNet-56,0,17,stage2.8.conv2.weight,0.0910692885518074,5.750043869018555,0.0006239197100512683,0.006120001897215843,-1.0406280561857337
2,identity_mapping_cifar10,ResNet-56,0,18,stage3.0.conv2.weight,0.20323915779590607,23.191909790039062,0.0006291207973845303,0.009683661162853241,-0.6919926134316602
2,identity_mapping_cifar10,ResNet-56,0,19,stage3.1.conv2.weight,0.2203245759010315,22.190261840820312,0.0006019494030624628,0.014693162404000759,-0.65693705716901
2,identity_mapping_cifar10,ResNet-56,0,20,stage3.2.conv2.weight,0.1464901864528656,16.063182830810547,0.0004357417346909642,0.007879611104726791,-0.8341914682224177
2,identity_mapping_cifar10,ResNet-56,0,21,stage3.3.conv2.weight,0.1759054958820343,18.949188232421875,0.000514029641635716,0.015325281769037247,-0.7547205915011047
